timestamp,date,day_of_week,time,hour,minute,solar_generation_kw,home_consumption_kw,grid_import_kw,grid_export_surplus_kw,net_surplus_kw,delhi_export_tariff_per_kwh,delhi_import_tariff_per_kwh,fair_market_price_per_kwh,earnings_from_export_at_tariff,earnings_from_export_at_fair_price,cost_of_grid_import,voltage_v,frequency_hz,current_a,power_factor,grid_frequency_status
2025-10-25 06:00:00,2025-10-25,Saturday,06:00:00,6,0,0.0,2.79,2.79,0.0,-2.79,4.3,8.5,5.5,0.0,0.0,23.71,228.347129694473,49.8854231551504,12.768878718535468,0.95,NORMAL
2025-10-25 06:15:00,2025-10-25,Saturday,06:15:00,6,15,0.11,2.73,2.62,0.0,-2.62,4.3,8.5,5.5,0.0,0.0,22.27,228.26589638742374,49.97565157045784,12.494279176201372,0.95,NORMAL
2025-10-25 06:30:00,2025-10-25,Saturday,06:30:00,6,30,0.0,2.8,2.8,0.0,-2.8,4.3,8.5,5.5,0.0,0.0,23.8,228.627508203385,49.92331262850839,12.814645308924485,0.95,NORMAL
2025-10-25 06:45:00,2025-10-25,Saturday,06:45:00,6,45,0.0,2.71,2.71,0.0,-2.71,4.3,8.5,5.5,0.0,0.0,23.04,232.58695271994307,49.9115860651021,12.402745995423341,0.95,NORMAL
2025-10-25 07:00:00,2025-10-25,Saturday,07:00:00,7,0,0.55,2.81,2.26,0.0,-2.26,4.3,8.5,5.5,0.0,0.0,19.21,233.60033759646237,49.94938902488772,12.860411899313501,0.95,NORMAL
2025-10-25 07:15:00,2025-10-25,Saturday,07:15:00,7,15,0.46,2.67,2.21,0.0,-2.21,4.3,8.5,5.5,0.0,0.0,18.78,232.38126620022143,49.94249841912804,12.219679633867276,0.95,NORMAL
2025-10-25 07:30:00,2025-10-25,Saturday,07:30:00,7,30,0.91,2.89,1.99,0.0,-1.99,4.3,8.5,5.5,0.0,0.0,16.92,230.49263258466098,49.978330830036185,13.22654462242563,0.95,NORMAL
2025-10-25 07:45:00,2025-10-25,Saturday,07:45:00,7,45,0.91,2.57,1.67,0.0,-1.67,4.3,8.5,5.5,0.0,0.0,14.2,231.23648974518173,49.90088687469163,11.762013729977117,0.95,NORMAL
2025-10-25 08:00:00,2025-10-25,Saturday,08:00:00,8,0,1.0,2.8,1.81,0.0,-1.81,4.3,8.5,5.5,0.0,0.0,15.38,225.38737679961045,49.955615971898816,12.814645308924485,0.95,NORMAL
2025-10-25 08:15:00,2025-10-25,Saturday,08:15:00,8,15,1.51,2.93,1.42,0.0,-1.42,4.3,8.5,5.5,0.0,0.0,12.07,232.4801221741855,49.92097630997741,13.409610983981693,0.95,NORMAL
2025-10-25 08:30:00,2025-10-25,Saturday,08:30:00,8,30,0.97,2.74,1.77,0.0,-1.77,4.3,8.5,5.5,0.0,0.0,15.04,234.7179759436368,49.966411752297226,12.540045766590389,0.95,NORMAL
2025-10-25 08:45:00,2025-10-25,Saturday,08:45:00,8,45,0.92,2.9,1.98,0.0,-1.98,4.3,8.5,5.5,0.0,0.0,16.83,229.1359046739709,50.0206861366238,13.272311212814646,0.95,NORMAL
2025-10-25 09:00:00,2025-10-25,Saturday,09:00:00,9,0,1.57,1.38,0.0,0.19,0.19,4.3,8.5,5.5,0.82,1.04,0.0,229.23462594845535,49.96532121230988,6.315789473684211,0.95,NORMAL
2025-10-25 09:15:00,2025-10-25,Saturday,09:15:00,9,15,1.64,1.44,0.0,0.2,0.2,4.3,8.5,5.5,0.86,1.1,0.0,225.94773340241423,49.9999942848001,6.590389016018307,0.95,NORMAL
2025-10-25 09:30:00,2025-10-25,Saturday,09:30:00,9,30,1.71,1.49,0.0,0.22,0.22,4.3,8.5,5.5,0.95,1.21,0.0,230.77605684927923,49.97381704590672,6.8192219679633865,0.95,NORMAL
2025-10-25 09:45:00,2025-10-25,Saturday,09:45:00,9,45,1.66,1.46,0.0,0.2,0.2,4.3,8.5,5.5,0.86,1.1,0.0,233.33206645098574,49.93156868622753,6.6819221967963385,0.95,NORMAL
2025-10-25 10:00:00,2025-10-25,Saturday,10:00:00,10,0,1.83,1.47,0.0,0.36,0.36,4.3,8.5,5.5,1.55,1.98,0.0,229.34102602653448,49.98207545748926,6.727688787185355,0.95,NORMAL
2025-10-25 10:15:00,2025-10-25,Saturday,10:15:00,10,15,2.18,1.56,0.0,0.62,0.62,4.3,8.5,5.5,2.67,3.41,0.0,236.30575011301028,49.97025307149785,7.139588100686499,0.95,NORMAL
2025-10-25 10:30:00,2025-10-25,Saturday,10:30:00,10,30,2.32,1.61,0.0,0.71,0.71,4.3,8.5,5.5,3.05,3.9,0.0,229.64728535122254,50.06392198473968,7.368421052631579,0.95,NORMAL
2025-10-25 10:45:00,2025-10-25,Saturday,10:45:00,10,45,1.8,1.74,0.0,0.05,0.05,4.3,8.5,5.5,0.22,0.28,0.0,226.87857901608425,49.98876250494717,7.963386727688787,0.95,NORMAL
2025-10-25 11:00:00,2025-10-25,Saturday,11:00:00,11,0,2.3,1.54,0.0,0.76,0.76,4.3,8.5,5.5,3.27,4.18,0.0,230.8636113103231,49.92641441470457,7.048054919908467,0.95,NORMAL
2025-10-25 11:15:00,2025-10-25,Saturday,11:15:00,11,15,2.24,1.62,0.0,0.62,0.62,4.3,8.5,5.5,2.67,3.41,0.0,228.5484923089289,49.937401681584525,7.414187643020595,0.95,NORMAL
2025-10-25 11:30:00,2025-10-25,Saturday,11:30:00,11,30,1.97,1.43,0.0,0.54,0.54,4.3,8.5,5.5,2.32,2.97,0.0,231.68593879909088,49.91719361304822,6.54462242562929,0.95,NORMAL
2025-10-25 11:45:00,2025-10-25,Saturday,11:45:00,11,45,2.23,1.36,0.0,0.87,0.87,4.3,8.5,5.5,3.74,4.78,0.0,229.81840234691242,49.92664462531328,6.224256292906179,0.95,NORMAL
2025-10-25 12:00:00,2025-10-25,Saturday,12:00:00,12,0,2.13,1.5,0.0,0.62,0.62,4.3,8.5,5.5,2.67,3.41,0.0,229.72661697434904,49.92839226099644,6.864988558352403,0.95,NORMAL
2025-10-25 12:15:00,2025-10-25,Saturday,12:15:00,12,15,2.03,1.45,0.0,0.58,0.58,4.3,8.5,5.5,2.49,3.19,0.0,230.90135803899736,49.93124519718863,6.636155606407323,0.95,NORMAL
2025-10-25 12:30:00,2025-10-25,Saturday,12:30:00,12,30,2.18,1.48,0.0,0.69,0.69,4.3,8.5,5.5,2.97,3.8,0.0,229.17757374164916,49.916643917773825,6.773455377574371,0.95,NORMAL
2025-10-25 12:45:00,2025-10-25,Saturday,12:45:00,12,45,2.25,1.52,0.0,0.73,0.73,4.3,8.5,5.5,3.14,4.01,0.0,227.3243213987335,49.944700072132,6.956521739130435,0.95,NORMAL
2025-10-25 13:00:00,2025-10-25,Saturday,13:00:00,13,0,2.25,1.45,0.0,0.8,0.8,4.3,8.5,5.5,3.44,4.4,0.0,234.70697805113917,49.94699745392589,6.636155606407323,0.95,NORMAL
2025-10-25 13:15:00,2025-10-25,Saturday,13:15:00,13,15,2.29,1.59,0.0,0.7,0.7,4.3,8.5,5.5,3.01,3.85,0.0,226.39618375762836,50.00312184897521,7.276887871853547,0.95,NORMAL
2025-10-25 13:30:00,2025-10-25,Saturday,13:30:00,13,30,1.95,1.48,0.0,0.48,0.48,4.3,8.5,5.5,2.06,2.64,0.0,229.6044117559393,49.95519590247314,6.773455377574371,0.95,NORMAL
2025-10-25 13:45:00,2025-10-25,Saturday,13:45:00,13,45,2.01,1.5,0.0,0.51,0.51,4.3,8.5,5.5,2.19,2.8,0.0,229.552194996206,49.96983357517354,6.864988558352403,0.95,NORMAL
2025-10-25 14:00:00,2025-10-25,Saturday,14:00:00,14,0,2.11,4.17,2.06,0.0,-2.06,4.3,8.5,5.5,0.0,0.0,17.51,234.67321941733678,49.95049926055224,19.08466819221968,0.95,NORMAL
2025-10-25 14:15:00,2025-10-25,Saturday,14:15:00,14,15,2.15,4.14,1.99,0.0,-1.99,4.3,8.5,5.5,0.0,0.0,16.92,230.42549160170523,50.023050935180656,18.94736842105263,0.95,NORMAL
2025-10-25 14:30:00,2025-10-25,Saturday,14:30:00,14,30,2.19,4.04,1.85,0.0,-1.85,4.3,8.5,5.5,0.0,0.0,15.73,229.5830470542024,49.927699696404886,18.48970251716247,0.95,NORMAL
2025-10-25 14:45:00,2025-10-25,Saturday,14:45:00,14,45,1.89,4.22,2.33,0.0,-2.33,4.3,8.5,5.5,0.0,0.0,19.8,223.60293043628735,49.90609520995857,19.31350114416476,0.95,NORMAL
2025-10-25 15:00:00,2025-10-25,Saturday,15:00:00,15,0,1.41,4.16,2.75,0.0,-2.75,4.3,8.5,5.5,0.0,0.0,23.38,232.63746586367685,49.97385886646495,19.038901601830663,0.95,NORMAL
2025-10-25 15:15:00,2025-10-25,Saturday,15:15:00,15,15,1.61,4.03,2.42,0.0,-2.42,4.3,8.5,5.5,0.0,0.0,20.57,227.38793891853513,49.91415314781069,18.443935926773456,0.95,NORMAL
2025-10-25 15:30:00,2025-10-25,Saturday,15:30:00,15,30,1.43,4.08,2.65,0.0,-2.65,4.3,8.5,5.5,0.0,0.0,22.52,226.1363089181667,49.92682086157271,18.672768878718536,0.95,NORMAL
2025-10-25 15:45:00,2025-10-25,Saturday,15:45:00,15,45,1.68,4.14,2.46,0.0,-2.46,4.3,8.5,5.5,0.0,0.0,20.91,232.58872473254462,49.904936595338576,18.94736842105263,0.95,NORMAL
2025-10-25 16:00:00,2025-10-25,Saturday,16:00:00,16,0,1.1,4.24,3.15,0.0,-3.15,4.3,8.5,5.5,0.0,0.0,26.78,223.75785535977357,49.85057633043003,19.405034324942793,0.95,NORMAL
2025-10-25 16:15:00,2025-10-25,Saturday,16:15:00,16,15,1.17,4.16,2.98,0.0,-2.98,4.3,8.5,5.5,0.0,0.0,25.33,228.14849638475064,49.82079546395919,19.038901601830663,0.95,NORMAL
2025-10-25 16:30:00,2025-10-25,Saturday,16:30:00,16,30,1.29,4.23,2.94,0.0,-2.94,4.3,8.5,5.5,0.0,0.0,24.99,227.55626659161393,49.9787182692261,19.359267734553775,0.95,NORMAL
2025-10-25 16:45:00,2025-10-25,Saturday,16:45:00,16,45,1.1,4.39,3.29,0.0,-3.29,4.3,8.5,5.5,0.0,0.0,27.96,227.4396488994478,49.982997546374904,20.091533180778033,0.95,NORMAL
2025-10-25 17:00:00,2025-10-25,Saturday,17:00:00,17,0,0.38,4.3,3.92,0.0,-3.92,4.3,8.5,5.5,0.0,0.0,33.32,227.21136660328727,50.03783530505284,19.679633867276888,0.95,NORMAL
2025-10-25 17:15:00,2025-10-25,Saturday,17:15:00,17,15,0.6,3.93,3.33,0.0,-3.33,4.3,8.5,5.5,0.0,0.0,28.3,231.02937335939254,49.95471500442138,17.986270022883296,0.95,NORMAL
2025-10-25 17:30:00,2025-10-25,Saturday,17:30:00,17,30,0.5,4.04,3.54,0.0,-3.54,4.3,8.5,5.5,0.0,0.0,30.09,229.32703236400278,49.95070959487765,18.48970251716247,0.95,NORMAL
2025-10-25 17:45:00,2025-10-25,Saturday,17:45:00,17,45,0.55,4.42,3.87,0.0,-3.87,4.3,8.5,5.5,0.0,0.0,32.9,230.17358572974862,49.996783700088265,20.22883295194508,0.95,NORMAL
2025-10-25 18:00:00,2025-10-25,Saturday,18:00:00,18,0,0.0,2.37,2.37,0.0,-2.37,4.3,8.5,5.5,0.0,0.0,20.14,231.17624615965897,50.0501534818105,10.846681922196796,0.95,NORMAL
2025-10-25 18:15:00,2025-10-25,Saturday,18:15:00,18,15,0.0,2.59,2.59,0.0,-2.59,4.3,8.5,5.5,0.0,0.0,22.02,226.43442557700095,49.98383573321261,11.85354691075515,0.95,NORMAL
2025-10-25 18:30:00,2025-10-25,Saturday,18:30:00,18,30,0.0,2.56,2.56,0.0,-2.56,4.3,8.5,5.5,0.0,0.0,21.76,227.94384949005467,49.94318364264085,11.7162471395881,0.95,NORMAL
2025-10-25 18:45:00,2025-10-25,Saturday,18:45:00,18,45,0.0,2.43,2.43,0.0,-2.43,4.3,8.5,5.5,0.0,0.0,20.66,233.44183597225478,49.93945583622248,11.121281464530892,0.95,NORMAL
2025-10-25 19:00:00,2025-10-25,Saturday,19:00:00,19,0,0.0,2.68,2.68,0.0,-2.68,4.3,8.5,5.5,0.0,0.0,22.78,228.55929472229957,49.9989627689179,12.265446224256292,0.95,NORMAL
2025-10-25 19:15:00,2025-10-25,Saturday,19:15:00,19,15,0.0,2.41,2.41,0.0,-2.41,4.3,8.5,5.5,0.0,0.0,20.48,227.29269606033236,49.97087663238305,11.02974828375286,0.95,NORMAL
2025-10-25 19:30:00,2025-10-25,Saturday,19:30:00,19,30,0.0,2.49,2.49,0.0,-2.49,4.3,8.5,5.5,0.0,0.0,21.17,241.14415292464503,49.96312971700023,11.395881006864988,0.95,NORMAL
2025-10-25 19:45:00,2025-10-25,Saturday,19:45:00,19,45,0.0,2.54,2.54,0.0,-2.54,4.3,8.5,5.5,0.0,0.0,21.59,232.31747603315085,49.92825460926529,11.62471395881007,0.95,NORMAL
2025-10-25 20:00:00,2025-10-25,Saturday,20:00:00,20,0,0.0,2.55,2.55,0.0,-2.55,4.3,8.5,5.5,0.0,0.0,21.67,232.75435521041004,49.91066580245899,11.670480549199084,0.95,NORMAL
2025-10-25 20:15:00,2025-10-25,Saturday,20:15:00,20,15,0.0,2.36,2.36,0.0,-2.36,4.3,8.5,5.5,0.0,0.0,20.06,226.80322555258005,49.95353515007415,10.800915331807781,0.95,NORMAL
2025-10-25 20:30:00,2025-10-25,Saturday,20:30:00,20,30,0.0,2.6,2.6,0.0,-2.6,4.3,8.5,5.5,0.0,0.0,22.1,234.5595679242269,49.974886678248204,11.899313501144166,0.95,NORMAL
2025-10-25 20:45:00,2025-10-25,Saturday,20:45:00,20,45,0.0,2.48,2.48,0.0,-2.48,4.3,8.5,5.5,0.0,0.0,21.08,229.53501347490587,49.91117924413001,11.350114416475973,0.95,NORMAL
2025-10-25 21:00:00,2025-10-25,Saturday,21:00:00,21,0,0.0,2.46,2.46,0.0,-2.46,4.3,8.5,5.5,0.0,0.0,20.91,230.65814403809568,49.943004633257736,11.25858123569794,0.95,NORMAL
2025-10-25 21:15:00,2025-10-25,Saturday,21:15:00,21,15,0.0,2.44,2.44,0.0,-2.44,4.3,8.5,5.5,0.0,0.0,20.74,233.9783080558528,49.96982290743953,11.167048054919908,0.95,NORMAL
2025-10-25 21:30:00,2025-10-25,Saturday,21:30:00,21,30,0.0,2.5,2.5,0.0,-2.5,4.3,8.5,5.5,0.0,0.0,21.25,230.1389678213399,49.913387192850074,11.441647597254004,0.95,NORMAL
2025-10-25 21:45:00,2025-10-25,Saturday,21:45:00,21,45,0.0,2.56,2.56,0.0,-2.56,4.3,8.5,5.5,0.0,0.0,21.76,227.28543068265728,49.95108540962639,11.7162471395881,0.95,NORMAL
2025-10-25 22:00:00,2025-10-25,Saturday,22:00:00,22,0,0.0,0.83,0.83,0.0,-0.83,4.3,8.5,5.5,0.0,0.0,7.05,230.85487699018714,49.99250248664105,3.7986270022883297,0.95,NORMAL
2025-10-25 22:15:00,2025-10-25,Saturday,22:15:00,22,15,0.0,0.84,0.84,0.0,-0.84,4.3,8.5,5.5,0.0,0.0,7.14,221.11074018240456,49.98365614916969,3.8443935926773456,0.95,NORMAL
2025-10-25 22:30:00,2025-10-25,Saturday,22:30:00,22,30,0.0,0.92,0.92,0.0,-0.92,4.3,8.5,5.5,0.0,0.0,7.82,229.77980095269945,49.94391631074508,4.2105263157894735,0.95,NORMAL
2025-10-25 22:45:00,2025-10-25,Saturday,22:45:00,22,45,0.0,0.98,0.98,0.0,-0.98,4.3,8.5,5.5,0.0,0.0,8.33,230.6122715334993,49.99034883429141,4.48512585812357,0.95,NORMAL
2025-10-25 23:00:00,2025-10-25,Saturday,23:00:00,23,0,0.0,0.96,0.96,0.0,-0.96,4.3,8.5,5.5,0.0,0.0,8.16,228.96613653173364,50.0453150797863,4.393592677345538,0.95,NORMAL
2025-10-25 23:15:00,2025-10-25,Saturday,23:15:00,23,15,0.0,0.87,0.87,0.0,-0.87,4.3,8.5,5.5,0.0,0.0,7.39,228.0276404173642,49.89367001661011,3.9816933638443937,0.95,NORMAL
2025-10-25 23:30:00,2025-10-25,Saturday,23:30:00,23,30,0.0,0.94,0.94,0.0,-0.94,4.3,8.5,5.5,0.0,0.0,7.99,229.54014771591696,49.97399010505421,4.302059496567506,0.95,NORMAL
2025-10-25 23:45:00,2025-10-25,Saturday,23:45:00,23,45,0.0,0.92,0.92,0.0,-0.92,4.3,8.5,5.5,0.0,0.0,7.82,227.36222047284542,49.95280042467938,4.2105263157894735,0.95,NORMAL
2025-10-26 00:00:00,2025-10-26,Sunday,00:00:00,0,0,0.0,0.97,0.97,0.0,-0.97,4.3,8.5,5.5,0.0,0.0,8.24,230.3599907068156,49.914720475656154,4.439359267734554,0.95,NORMAL
2025-10-26 00:15:00,2025-10-26,Sunday,00:15:00,0,15,0.0,0.95,0.95,0.0,-0.95,4.3,8.5,5.5,0.0,0.0,8.07,230.84344707257304,49.92604852346839,4.3478260869565215,0.95,NORMAL
2025-10-26 00:30:00,2025-10-26,Sunday,00:30:00,0,30,0.0,0.87,0.87,0.0,-0.87,4.3,8.5,5.5,0.0,0.0,7.39,232.1473682706031,49.8926469114531,3.9816933638443937,0.95,NORMAL
2025-10-26 00:45:00,2025-10-26,Sunday,00:45:00,0,45,0.0,0.88,0.88,0.0,-0.88,4.3,8.5,5.5,0.0,0.0,7.48,231.17028631375146,49.83296219044962,4.02745995423341,0.95,NORMAL
2025-10-26 01:00:00,2025-10-26,Sunday,01:00:00,1,0,0.0,0.9,0.9,0.0,-0.9,4.3,8.5,5.5,0.0,0.0,7.65,233.6052405062445,50.09746130896502,4.118993135011442,0.95,NORMAL
2025-10-26 01:15:00,2025-10-26,Sunday,01:15:00,1,15,0.0,0.94,0.94,0.0,-0.94,4.3,8.5,5.5,0.0,0.0,7.99,230.8291628031119,49.89729358246342,4.302059496567506,0.95,NORMAL
2025-10-26 01:30:00,2025-10-26,Sunday,01:30:00,1,30,0.0,1.01,1.01,0.0,-1.01,4.3,8.5,5.5,0.0,0.0,8.59,230.46132127057805,49.99308007116357,4.622425629290618,0.95,NORMAL
2025-10-26 01:45:00,2025-10-26,Sunday,01:45:00,1,45,0.0,0.95,0.95,0.0,-0.95,4.3,8.5,5.5,0.0,0.0,8.07,226.5235497277736,49.92426620940354,4.3478260869565215,0.95,NORMAL
2025-10-26 02:00:00,2025-10-26,Sunday,02:00:00,2,0,0.0,0.8,0.8,0.0,-0.8,4.3,8.5,5.5,0.0,0.0,6.8,228.20895647813168,49.96072179898271,3.6613272311212817,0.95,NORMAL
2025-10-26 02:15:00,2025-10-26,Sunday,02:15:00,2,15,0.0,0.88,0.88,0.0,-0.88,4.3,8.5,5.5,0.0,0.0,7.48,235.4408817397233,49.93441928054358,4.02745995423341,0.95,NORMAL
2025-10-26 02:30:00,2025-10-26,Sunday,02:30:00,2,30,0.0,0.96,0.96,0.0,-0.96,4.3,8.5,5.5,0.0,0.0,8.16,226.32344439049118,50.02076057536482,4.393592677345538,0.95,NORMAL
2025-10-26 02:45:00,2025-10-26,Sunday,02:45:00,2,45,0.0,0.94,0.94,0.0,-0.94,4.3,8.5,5.5,0.0,0.0,7.99,231.221363434384,49.879246265287925,4.302059496567506,0.95,NORMAL
2025-10-26 03:00:00,2025-10-26,Sunday,03:00:00,3,0,0.0,0.91,0.91,0.0,-0.91,4.3,8.5,5.5,0.0,0.0,7.74,227.8255571120737,49.90723164431264,4.164759725400458,0.95,NORMAL
2025-10-26 03:15:00,2025-10-26,Sunday,03:15:00,3,15,0.0,0.85,0.85,0.0,-0.85,4.3,8.5,5.5,0.0,0.0,7.22,231.68115641362675,49.93815409995372,3.8901601830663615,0.95,NORMAL
2025-10-26 03:30:00,2025-10-26,Sunday,03:30:00,3,30,0.0,0.93,0.93,0.0,-0.93,4.3,8.5,5.5,0.0,0.0,7.91,232.78664248895524,49.90180911766852,4.25629290617849,0.95,NORMAL
2025-10-26 03:45:00,2025-10-26,Sunday,03:45:00,3,45,0.0,0.99,0.99,0.0,-0.99,4.3,8.5,5.5,0.0,0.0,8.41,229.5863858898935,49.93201114563779,4.530892448512586,0.95,NORMAL
2025-10-26 04:00:00,2025-10-26,Sunday,04:00:00,4,0,0.0,0.96,0.96,0.0,-0.96,4.3,8.5,5.5,0.0,0.0,8.16,232.6478768025776,49.920233993037236,4.393592677345538,0.95,NORMAL
2025-10-26 04:15:00,2025-10-26,Sunday,04:15:00,4,15,0.0,0.91,0.91,0.0,-0.91,4.3,8.5,5.5,0.0,0.0,7.74,225.9994510871692,49.96799084157314,4.164759725400458,0.95,NORMAL
2025-10-26 04:30:00,2025-10-26,Sunday,04:30:00,4,30,0.0,0.92,0.92,0.0,-0.92,4.3,8.5,5.5,0.0,0.0,7.82,226.1210380544909,49.91992562005076,4.2105263157894735,0.95,NORMAL
2025-10-26 04:45:00,2025-10-26,Sunday,04:45:00,4,45,0.0,0.92,0.92,0.0,-0.92,4.3,8.5,5.5,0.0,0.0,7.82,233.14992551613486,49.9508766210739,4.2105263157894735,0.95,NORMAL
2025-10-26 05:00:00,2025-10-26,Sunday,05:00:00,5,0,0.0,0.93,0.93,0.0,-0.93,4.3,8.5,5.5,0.0,0.0,7.91,229.19787469167426,49.83987131445371,4.25629290617849,0.95,NORMAL
2025-10-26 05:15:00,2025-10-26,Sunday,05:15:00,5,15,0.0,0.88,0.88,0.0,-0.88,4.3,8.5,5.5,0.0,0.0,7.48,227.6464801592001,49.972455285967676,4.02745995423341,0.95,NORMAL
2025-10-26 05:30:00,2025-10-26,Sunday,05:30:00,5,30,0.0,0.91,0.91,0.0,-0.91,4.3,8.5,5.5,0.0,0.0,7.74,228.26987887096703,49.962196956090125,4.164759725400458,0.95,NORMAL
2025-10-26 05:45:00,2025-10-26,Sunday,05:45:00,5,45,0.0,0.93,0.93,0.0,-0.93,4.3,8.5,5.5,0.0,0.0,7.91,228.86180375769658,49.995796916992205,4.25629290617849,0.95,NORMAL
2025-10-26 06:00:00,2025-10-26,Sunday,06:00:00,6,0,0.03,2.88,2.85,0.0,-2.85,4.3,8.5,5.5,0.0,0.0,24.22,230.56719452888373,49.91177319267482,13.180778032036613,0.95,NORMAL
2025-10-26 06:15:00,2025-10-26,Sunday,06:15:00,6,15,0.0,2.77,2.77,0.0,-2.77,4.3,8.5,5.5,0.0,0.0,23.55,232.06551847705416,49.98307475354752,12.677345537757438,0.95,NORMAL
2025-10-26 06:30:00,2025-10-26,Sunday,06:30:00,6,30,0.01,2.79,2.78,0.0,-2.78,4.3,8.5,5.5,0.0,0.0,23.63,230.26110996431595,49.9798113663356,12.768878718535468,0.95,NORMAL
2025-10-26 06:45:00,2025-10-26,Sunday,06:45:00,6,45,0.19,2.81,2.62,0.0,-2.62,4.3,8.5,5.5,0.0,0.0,22.27,226.27718847071836,49.94256532104336,12.860411899313501,0.95,NORMAL
2025-10-26 07:00:00,2025-10-26,Sunday,07:00:00,7,0,1.19,2.92,1.72,0.0,-1.72,4.3,8.5,5.5,0.0,0.0,14.62,233.0245301687408,49.94271224314847,13.363844393592677,0.95,NORMAL
2025-10-26 07:15:00,2025-10-26,Sunday,07:15:00,7,15,1.17,2.89,1.72,0.0,-1.72,4.3,8.5,5.5,0.0,0.0,14.62,224.48233051058682,49.993061538910816,13.22654462242563,0.95,NORMAL
2025-10-26 07:30:00,2025-10-26,Sunday,07:30:00,7,30,0.99,2.81,1.82,0.0,-1.82,4.3,8.5,5.5,0.0,0.0,15.47,229.19247836258606,49.908847660051165,12.860411899313501,0.95,NORMAL
2025-10-26 07:45:00,2025-10-26,Sunday,07:45:00,7,45,1.25,2.64,1.39,0.0,-1.39,4.3,8.5,5.5,0.0,0.0,11.82,233.53859343406157,49.914679382385955,12.082379862700229,0.95,NORMAL
2025-10-26 08:00:00,2025-10-26,Sunday,08:00:00,8,0,2.13,2.73,0.6,0.0,-0.6,4.3,8.5,5.5,0.0,0.0,5.1,230.79744515932893,49.96419891622627,12.494279176201372,0.95,NORMAL
2025-10-26 08:15:00,2025-10-26,Sunday,08:15:00,8,15,2.01,2.81,0.8,0.0,-0.8,4.3,8.5,5.5,0.0,0.0,6.8,230.62543699439283,49.91603930219154,12.860411899313501,0.95,NORMAL
2025-10-26 08:30:00,2025-10-26,Sunday,08:30:00,8,30,2.51,2.88,0.38,0.0,-0.38,4.3,8.5,5.5,0.0,0.0,3.23,230.62664926021642,49.825295968380274,13.180778032036613,0.95,NORMAL
2025-10-26 08:45:00,2025-10-26,Sunday,08:45:00,8,45,2.08,2.73,0.65,0.0,-0.65,4.3,8.5,5.5,0.0,0.0,5.52,227.51995077832777,49.95401060644345,12.494279176201372,0.95,NORMAL
2025-10-26 09:00:00,2025-10-26,Sunday,09:00:00,9,0,2.92,1.4,0.0,1.52,1.52,4.3,8.5,5.5,6.54,8.36,0.0,230.44846811395178,50.003275863942264,6.407322654462242,0.95,NORMAL
2025-10-26 09:15:00,2025-10-26,Sunday,09:15:00,9,15,3.19,1.55,0.0,1.65,1.65,4.3,8.5,5.5,7.1,9.07,0.0,228.35259169854214,49.91124896766293,7.093821510297483,0.95,NORMAL
2025-10-26 09:30:00,2025-10-26,Sunday,09:30:00,9,30,3.09,1.46,0.0,1.64,1.64,4.3,8.5,5.5,7.05,9.02,0.0,225.0807106886304,50.00766235934287,6.6819221967963385,0.95,NORMAL
2025-10-26 09:45:00,2025-10-26,Sunday,09:45:00,9,45,2.71,1.73,0.0,0.98,0.98,4.3,8.5,5.5,4.21,5.39,0.0,230.85488573146674,49.96030400658464,7.917620137299771,0.95,NORMAL
2025-10-26 10:00:00,2025-10-26,Sunday,10:00:00,10,0,3.73,1.48,0.0,2.25,2.25,4.3,8.5,5.5,9.67,12.38,0.0,230.6823112745687,50.029323344396985,6.773455377574371,0.95,NORMAL
2025-10-26 10:15:00,2025-10-26,Sunday,10:15:00,10,15,3.59,1.5,0.0,2.08,2.08,4.3,8.5,5.5,8.94,11.44,0.0,232.97941097557748,49.92069136724504,6.864988558352403,0.95,NORMAL
2025-10-26 10:30:00,2025-10-26,Sunday,10:30:00,10,30,3.82,1.47,0.0,2.35,2.35,4.3,8.5,5.5,10.1,12.92,0.0,230.31784620253023,49.949885910180036,6.727688787185355,0.95,NORMAL
2025-10-26 10:45:00,2025-10-26,Sunday,10:45:00,10,45,3.54,1.61,0.0,1.93,1.93,4.3,8.5,5.5,8.3,10.62,0.0,227.07075207209485,49.994065994049194,7.368421052631579,0.95,NORMAL
2025-10-26 11:00:00,2025-10-26,Sunday,11:00:00,11,0,4.28,1.48,0.0,2.8,2.8,4.3,8.5,5.5,12.04,15.4,0.0,227.68424113392467,49.85709649850259,6.773455377574371,0.95,NORMAL
2025-10-26 11:15:00,2025-10-26,Sunday,11:15:00,11,15,4.05,1.59,0.0,2.47,2.47,4.3,8.5,5.5,10.62,13.58,0.0,230.82681216167185,49.88872180325684,7.276887871853547,0.95,NORMAL
2025-10-26 11:30:00,2025-10-26,Sunday,11:30:00,11,30,4.14,1.45,0.0,2.69,2.69,4.3,8.5,5.5,11.57,14.8,0.0,233.74542267787035,49.90471648328078,6.636155606407323,0.95,NORMAL
2025-10-26 11:45:00,2025-10-26,Sunday,11:45:00,11,45,4.28,1.45,0.0,2.83,2.83,4.3,8.5,5.5,12.17,15.57,0.0,228.38837520566773,50.046040995968546,6.636155606407323,0.95,NORMAL
2025-10-26 12:00:00,2025-10-26,Sunday,12:00:00,12,0,4.29,1.44,0.0,2.85,2.85,4.3,8.5,5.5,12.26,15.68,0.0,233.8933923104862,49.90680792606869,6.590389016018307,0.95,NORMAL
